name	RunNr	Day1	Month1	Year1	Rain	ETo	GD	CO2	Irri	Infilt	Runoff	Drain	Upflow	E	E/Ex	Tr	TrW	Tr/Trx	SaltIn	SaltOut	SaltUp	SaltProf	Cycle	SaltStr	FertStr	WeedStr	TempStr	ExpStr	StoStr	BioMass	Brelative	HI	Yield	WPet	DayN	MonthN	YearN	prm.file	climate.model	location	rcp	crop	irrigation	soil
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(16)	15	3	2032	58.8	628.9	1570	456	0	58.8	0	0	0	76.5	14	67.7	67.7	82	0	0	0	0	67	0	0	0	0	51	17	3.271	25	16.3	0.533	0.42	8	6	2032	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(17)	15	3	2033	51.7	631.2	1567.1	460	0	51.7	0	0	0	58.6	10	63.4	63.4	88	0	0	0	0	73	0	0	0	0	55	14	2.906	22	22.6	0.657	0.63	10	6	2033	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(18)	15	3	2034	82.5	565	1558	464	0	82.5	0	0	0	94.6	21	72.3	72.3	77	0	0	0	0	83	0	0	0	0	50	11	3.83	27	30.5	1.17	0.7	11	6	2034	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(19)	15	3	2035	183.4	528.7	1565.6	468	0	183.4	0	0	0	95.1	29	125.9	125.9	77	0	0	0	0	84	0	0	0	0	30	18	7.103	52	27.8	1.974	0.91	12	6	2035	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(20)	15	3	2036	174.6	518.7	1561	472	0	174.6	0	0	0	112	28	108.9	108.9	91	0	0	0	0	86	0	0	0	1	42	5	6.858	49	30.1	2.063	0.94	14	6	2036	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(21)	15	3	2037	200.9	544.9	1557.8	476	0	200.9	0	0	0	90.8	21	70.7	70.7	73	0	0	0	0	63	0	0	0	0	46	20	3.676	27	12.1	0.446	0.4	12	6	2037	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(22)	15	3	2038	130.7	549.1	1558.1	481	0	130.7	0	0	0	86.2	20	104.6	104.6	82	0	0	0	0	85	0	0	0	0	42	12	5.964	43	30.3	1.808	0.95	13	6	2038	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(23)	15	3	2039	122.6	611.8	1572.1	485	0	122.6	0	0	0	89.1	17	90.5	90.5	81	0	0	0	0	82	0	0	0	0	50	14	4.614	35	30.6	1.412	0.79	10	6	2039	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(24)	15	3	2040	149.6	618.2	1566.6	489	0	149.6	0	0	0	93.3	18	66.3	66.3	75	0	0	0	0	63	0	0	0	0	50	18	3.224	24	10.9	0.35	0.35	10	6	2040	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(25)	15	3	2041	33.8	618.7	1561.5	494	0	33.8	0	0	0	53.7	10	71.5	71.5	84	0	0	0	0	76	0	0	0	0	52	15	3.537	27	27.7	0.98	0.79	8	6	2041	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(26)	15	3	2042	118.5	532.3	1574.2	499	0	118.5	0	17	0	91.5	28	118.6	118.6	71	0	0	0	0	82	0	0	0	0	35	26	6.887	51	29.2	2.012	0.96	9	6	2042	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(27)	15	3	2043	201.8	587.4	1573.4	504	0	201.8	0	7.7	0	105.1	24	92.3	92.3	80	0	0	0	0	82	0	0	0	0	46	10	4.585	34	30.8	1.411	0.72	9	6	2043	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(28)	15	3	2044	61.7	560.2	1567.8	508	0	61.7	0	0	0	72.8	15	67.7	67.7	84	0	0	0	0	67	0	0	0	0	53	16	3.416	26	20.4	0.699	0.62	6	6	2044	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(29)	15	3	2045	142.9	583.9	1568.2	513	0	142.9	0	0	0	68.3	14	68.5	68.5	81	0	0	0	0	64	0	0	0	0	51	17	3.397	26	16.2	0.551	0.51	8	6	2045	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(30)	15	3	2046	1	654.3	1573.5	519	0	1	0	0	0	27	5	64.9	64.9	85	0	0	0	0	64	0	0	0	0	53	15	2.998	24	17.3	0.52	0.57	5	6	2046	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(31)	15	3	2047	58.7	589.1	1569.2	524	0	58.7	0	0	0	70.7	17	86.5	86.5	73	0	0	0	0	65	0	0	0	0	41	21	4.732	36	16	0.755	0.52	8	6	2047	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(32)	15	3	2048	180	547.4	1565.4	529	0	180	0	15.5	0	111.6	30	112	112	78	0	0	0	0	68	0	0	0	0	38	21	5.935	44	17.8	1.059	0.56	10	6	2048	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(33)	15	3	2049	132.1	560.6	1567.8	535	0	132.1	0	0	0	93.6	22	107.9	107.9	79	0	0	0	0	82	0	0	0	0	41	12	6.241	45	30	1.874	0.96	10	6	2049	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(34)	15	3	2050	278.4	517.7	1569.8	541	0	278.4	0	63.3	0	108.9	37	141.6	141.6	77	0	0	0	0	86	0	0	0	1	23	13	9.324	66	30	2.8	1.13	14	6	2050	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(35)	15	3	2051	59.9	586.6	1557	546	0	59.9	0	0	0	58.5	15	113.6	113.6	76	0	0	0	0	74	0	0	0	0	33	21	7.025	52	26.8	1.88	1.1	6	6	2051	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(36)	15	3	2052	70.9	593.8	1557.9	552	0	70.9	0	0	0	79.8	16	80.8	80.8	87	0	0	0	0	79	0	0	0	0	51	11	4.372	33	30.9	1.351	0.84	6	6	2052	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(37)	15	3	2053	75.4	593.5	1566.6	558	0	75.4	0	0	0	93.1	18	67.6	67.6	85	0	0	0	0	80	0	0	0	0	54	14	3.409	26	28.7	0.979	0.62	7	6	2053	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(38)	15	3	2054	41.4	608.9	1572.4	564	0	41.4	0	0	0	63.9	12	66	66	82	0	0	0	0	66	0	0	0	0	53	17	3.18	24	18.4	0.584	0.51	5	6	2054	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(39)	15	3	2055	67.4	546.2	1565.2	571	0	67.4	0	0	0	77.5	18	77	77	79	0	0	0	0	80	0	0	0	0	47	14	4.363	33	30.6	1.336	0.87	8	6	2055	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(40)	15	3	2056	205.4	520	1561.5	577	0	205.4	0	4.7	0	93.3	31	168.7	168.7	87	0	0	0	0	82	0	0	0	0	26	10	10.204	74	30.1	3.071	1.18	10	6	2056	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(41)	15	3	2057	38.3	602.6	1571.4	583	0	38.3	0	0	0	42.6	8	67	67	84	0	0	0	0	65	0	0	0	0	53	16	3.359	26	19.4	0.652	0.64	5	6	2057	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(42)	15	3	2058	121.7	547.7	1567	590	0	121.7	0	8.6	0	94.4	22	80	80	78	0	0	0	0	62	0	0	0	0	45	20	4.293	32	12	0.517	0.38	8	6	2058	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(43)	15	3	2059	56.2	625.4	1566.9	597	0	56.2	0	0	0	67.5	13	92.2	92.2	80	0	0	0	0	78	0	0	0	0	47	20	4.577	35	30.1	1.376	0.88	7	6	2059	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(44)	15	3	2060	71.4	631.7	1571.6	604	0	71.4	0	0	0	65.5	14	116.7	116.7	77	0	0	0	0	77	0	0	0	0	39	22	6.229	46	27.8	1.731	0.95	7	6	2060	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(45)	15	3	2061	53.4	545.4	1573.7	611	0	53.4	0	0	0	70.4	16	70.6	70.6	86	0	0	0	0	78	0	0	0	0	51	13	3.745	29	30.8	1.154	0.82	5	6	2061	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(46)	15	3	2062	135	555.7	1566.9	618	0	135	0	0	0	70.1	20	162.5	162.5	93	0	0	0	0	81	0	0	0	0	14	9	11.195	79	29.7	3.327	1.44	9	6	2062	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(47)	15	3	2063	215	518.5	1573.8	625	0	215	0	12.6	0	110.1	30	91.8	91.8	79	0	0	0	0	83	0	0	0	0	43	9	5.307	38	30.7	1.631	0.83	10	6	2063	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(48)	15	3	2064	70.7	559.3	1569.5	632	0	70.7	0	0	0	83.8	22	86.6	86.6	73	0	0	0	0	79	0	0	0	0	42	26	4.978	37	30.3	1.509	0.89	6	6	2064	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(49)	15	3	2065	469.7	536.2	1561	639	0	469.7	0	211.3	0	93.1	25	151.9	151.9	96	0	0	0	0	81	0	0	0	0	32	3	8.644	64	30.1	2.6	1.07	9	6	2065	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(50)	15	3	2066	35.3	635.3	1564.5	647	0	35.3	0	0	0	57.3	10	78.5	78.5	83	0	0	0	0	74	0	0	0	0	54	19	3.828	29	29.5	1.13	0.83	4	6	2066	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(51)	15	3	2067	50.2	553	1562.9	654	0	50.2	0	0	0	66	15	70.2	70.2	80	0	0	0	0	65	0	0	0	0	48	18	3.683	28	15.3	0.564	0.47	6	6	2067	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(52)	15	3	2068	65.1	582.5	1567.2	662	0	65.1	0	0	0	83.3	17	67.7	67.7	84	0	0	0	0	77	0	0	0	0	53	13	3.422	26	30.8	1.052	0.7	4	6	2068	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(53)	15	3	2069	168.9	527.7	1574.7	669	0	168.9	0	0	0	132.9	34	105.2	105.2	83	0	0	0	0	82	0	0	0	0	45	9	6.744	49	30.7	2.073	0.88	10	6	2069	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(54)	15	3	2070	165.2	546.5	1558.2	677	0	165.2	0	0	0	87.9	20	76.6	76.6	82	0	0	0	0	79	0	0	0	0	48	11	4.195	32	30.7	1.286	0.79	6	6	2070	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(55)	15	3	2071	277.9	455.9	1559.1	685	0	277.9	0	43	0	113	39	137.9	137.9	99	0	0	0	0	82	0	0	0	0	23	1	11.434	79	30	3.432	1.38	9	6	2071	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(56)	15	3	2072	199.4	539.7	1568.5	693	0	199.4	0	10.2	0	79.9	19	120.8	120.8	98	0	0	0	0	80	0	0	0	0	33	1	8.439	62	30	2.532	1.28	7	6	2072	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(57)	15	3	2073	28	617.6	1576.1	701	0	28	0	0	0	52.9	10	64.1	64.1	83	0	0	0	0	66	0	0	0	0	53	16	3.041	24	15	0.456	0.39	2	6	2073	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(58)	15	3	2074	64.6	574.3	1557.9	709	0	64.6	0	0	0	81.2	17	68.3	68.3	83	0	0	0	0	76	0	0	0	0	52	13	3.528	27	30.7	1.084	0.73	4	6	2074	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(59)	15	3	2075	48.5	623.3	1561.8	717	0	48.5	0	0	0	66.2	12	70	70	86	0	0	0	0	76	0	0	0	0	55	12	3.444	26	30.8	1.062	0.78	3	6	2075	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(60)	15	3	2076	334.5	473.6	1567.7	725	0	334.5	0	84.7	0	92.9	28	128.7	128.7	96	0	0	0	0	82	0	0	0	0	31	2	9.924	70	30.2	3.001	1.36	9	6	2076	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(61)	15	3	2077	211.8	523.2	1560.3	733	0	211.8	0	0	0	98.5	27	131.4	131.4	93	0	0	0	0	79	0	0	0	0	38	3	9.39	68	30.5	2.867	1.25	7	6	2077	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(62)	15	3	2078	46.9	582.2	1565.6	742	0	46.9	0	0	0	64	13	68.4	68.4	79	0	0	0	0	60	0	0	0	0	49	18	3.518	28	15.2	0.536	0.52	3	6	2078	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(63)	15	3	2079	178.5	581.8	1557.5	750	0	178.5	0	0	0	95.2	20	70.9	70.9	81	0	0	0	0	63	0	0	0	0	48	17	3.819	29	16.2	0.62	0.45	4	6	2079	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(64)	15	3	2080	434.6	536.7	1573.3	758	0	434.6	0	259.3	0	108.4	27	81	81	78	0	0	0	0	78	0	0	0	0	47	11	4.119	31	26.1	1.075	0.57	5	6	2080	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(65)	15	3	2081	203.9	585	1565.9	767	0	203.9	0	4.3	0	96.3	20	82.5	82.5	80	0	0	0	0	78	0	0	0	0	50	12	4.397	33	30.9	1.358	0.76	5	6	2081	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(66)	15	3	2082	401.1	422.5	1575.4	775	0	401.1	0	131.1	0	114.9	47	162.4	162.4	100	0	0	0	0	84	0	0	0	0	9	0	13.569	95	30.3	4.112	1.5	11	6	2082	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(67)	15	3	2083	222.4	598	1560.3	784	0	222.4	0	88.8	0	82.3	18	129.3	129.3	100	0	0	0	0	77	0	0	0	0	35	1	7.671	58	30.1	2.308	1.09	4	6	2083	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(68)	15	3	2084	119.9	581.8	1561	792	0	119.9	0	0	0	96.7	25	127.3	127.3	83	0	0	0	0	77	0	0	0	0	31	16	7.766	58	29.8	2.311	1.03	4	6	2084	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(69)	15	3	2085	131.6	521	1562.4	801	0	131.6	0	6.8	0	86.8	22	75.9	75.9	80	0	0	0	0	62	0	0	0	0	43	18	5.039	39	16	0.808	0.61	4	6	2085	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(70)	15	3	2086	84	542.7	1576.3	810	0	84	0	0	0	77	17	76.4	76.4	86	0	0	0	0	77	0	0	0	0	49	7	4.886	37	22.9	1.118	0.73	4	6	2086	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(71)	15	3	2087	112.1	587.3	1574.7	818	0	112.1	0	0	0	92.3	19	89.5	89.5	90	0	0	0	0	76	0	0	0	0	49	5	5.388	41	30.8	1.66	0.92	3	6	2087	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(72)	15	3	2088	158	562.6	1569.9	827	0	158	0	0	0	102.9	22	85.8	85.8	87	0	0	0	0	77	0	0	0	0	49	6	5.368	40	24.8	1.331	0.73	4	6	2088	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(73)	15	3	2089	51.5	608.9	1574.3	836	0	51.5	0	0	0	65.2	13	65.8	65.8	81	0	0	0	0	75	0	0	0	0	50	13	3.304	26	1	0.031	0.02	2	6	2089	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(74)	15	3	2090	22	593	1561	845	0	22	0	0	0	46.8	10	71.1	71.1	78	0	0	0	0	61	0	0	0	0	47	19	3.953	31	17.2	0.68	0.6	1	6	2090	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(75)	15	3	2091	104	557	1570.4	854	0	104	0	6.9	0	62.1	19	144.8	144.8	86	0	0	0	0	77	0	0	0	0	17	16	9.659	72	29.1	2.81	1.36	4	6	2091	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(76)	15	3	2092	193.9	510.4	1559.2	863	0	193.9	0	0.6	0	100.4	30	130	130	90	0	0	0	0	77	0	0	0	0	33	6	8.832	66	30.5	2.694	1.18	4	6	2092	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(77)	15	3	2093	115.9	531.5	1573.4	872	0	115.9	0	0	0	84.5	20	71.5	71.5	79	0	0	0	0	62	0	0	0	0	48	19	4.059	32	17.2	0.698	0.52	2	6	2093	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(78)	15	3	2094	246.7	499	1565.3	881	0	246.7	0	46.8	0	130.5	37	81.8	81.8	79	0	0	0	0	78	0	0	0	0	44	12	5.235	39	28.8	1.508	0.72	5	6	2094	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(79)	15	3	2095	143.7	496.9	1563.6	890	0	143.7	0	0	0	97	27	111.3	111.3	95	0	0	0	0	76	0	0	0	0	36	2	8.468	63	30.4	2.577	1.26	4	6	2095	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(80)	15	3	2096	155.6	580.4	1562.4	899	0	155.6	0	0	0	109.5	29	97.9	97.9	78	0	0	0	0	76	0	0	0	0	37	12	5.964	45	24.6	1.465	0.71	3	6	2096	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(81)	15	3	2097	104.9	570.2	1561.5	908	0	104.9	0	0	0	84.6	18	86.5	86.5	79	0	0	0	0	74	0	0	0	0	48	13	4.876	38	29.1	1.421	0.84	1	6	2097	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(82)	15	3	2098	134.9	532.4	1566.6	917	0	134.9	0	0	0	94	22	93.4	93.4	89	0	0	0	0	76	0	0	0	0	48	5	6.237	48	30.8	1.919	1.03	3	6	2098	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyloamPRMseason.OUT	Tot(83)	15	3	2099	301.1	525.3	1563.1	927	0	301.1	0	86.3	0	93.5	27	105	105	76	0	0	0	0	76	0	0	0	0	35	13	6.499	50	25.8	1.677	0.85	3	6	2099	1212_RCP85_rainfed_15March_sandyloam.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	SandyLoam
1212_RCP85_rainfed_15March_sandyPRMseason.OUT	Tot(1)	15	3	2017	266.1	537.7	1562.1	407	0	266.1	0	87.8	0	103.1	22	80.2	80.2	89	0	0	0	0	84	0	0	0	0	54	6	4.413	32	30.6	1.349	0.74	12	6	2017	1212_RCP85_rainfed_15March_sandy.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	Sand
1212_RCP85_rainfed_15March_sandyPRMseason.OUT	Tot(2)	15	3	2018	89.2	578.8	1572.5	410	0	89.2	0	8.5	0	75.7	13	33.2	33.2	83	0	0	0	0	67	0	0	0	0	63	17	1.707	13	10.3	0.175	0.24	13	6	2018	1212_RCP85_rainfed_15March_sandy.PRM	1212(rcp85)	1212	rcp85	MaizeNEPAL	NA	Sand
