name	RunNr	Day1	Month1	Year1	Rain	ETo	GD	CO2	Irri	Infilt	Runoff	Drain	Upflow	E	E/Ex	Tr	TrW	Tr/Trx	SaltIn	SaltOut	SaltUp	SaltProf	Cycle	SaltStr	FertStr	WeedStr	TempStr	ExpStr	StoStr	BioMass	Brelative	HI	Y(dry)	Y(fresh)	WPet	Bin	Bout	DayN	MonthN	YearN	prm.file	name.variable	prm.file.name	climate.file	temperature.file	reference.ET.file	rain.file	co2.file	crop.file	irrigation.file	field.management.file	soil.file	groundwater.table.file	initial.condition.file	offseason.condition.file	cropping.period.start	cropping.period.end	name.variable1	name.variable2	name.variable3	name.variable4	name.variable5	name.variable6	name.variable7
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(1)	22	5	2020	208.8	462.6	1160.1	412	0	203.5	5.3	0.5	0	140.9	75	247.7	246.8	93	0	0	0	0	107	0	0	0	14	9	5	18.593	88	40.6	7.547	-9.9	1.94	0	0	11	9	2020	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(2)	22	5	2021	131	481	1158	414	0	126	5	0	0	78.3	37	253.9	253.6	94	0	0	0	0	107	0	0	0	14	8	5	19.75	87	40.1	7.916	-9.9	2.38	0	0	11	9	2021	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(3)	22	5	2022	179.1	498.4	1153.7	417	0	165.8	13.3	19.5	0	130.8	63	223	223.2	80	0	0	0	0	107	0	0	0	15	15	15	15.003	68	40.3	6.05	-9.9	1.71	0	0	11	9	2022	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(4)	22	5	2023	97.3	577.4	1352.6	419	0	97.3	0	0	0	106.5	34	205.2	205.9	78	0	0	0	0	107	0	0	0	6	27	18	13.138	57	40.4	5.302	-9.9	1.7	0	0	11	9	2023	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(5)	22	5	2024	166.3	501.9	1173.9	421	0	166	0.3	0	0	97.2	42	264.4	263.5	96	0	0	0	0	107	0	0	0	12	7	3	20.03	91	40.2	8.052	-9.9	2.23	0	0	11	9	2024	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(6)	22	5	2025	187.7	499.1	1248	423	0	172.5	15.2	33.8	0	102.7	40	221.9	223.1	89	0	0	0	0	107	0	0	0	9	18	7	17.272	77	40.4	6.975	-9.9	2.15	0	0	11	9	2025	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(7)	22	5	2026	145.8	543.1	1199.5	424	0	143.9	1.9	0	0	95.5	40	254.7	252.9	85	0	0	0	0	107	0	0	0	12	8	11	17.38	76	39.7	6.894	-9.9	1.97	0	0	11	9	2026	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(8)	22	5	2027	171.2	461.5	1141.8	426	0	162	9.2	9.9	0	96.4	49	247.4	247.7	94	0	0	0	0	107	0	0	0	14	6	5	19.588	88	40.1	7.848	-9.9	2.28	0	0	11	9	2027	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(9)	22	5	2028	240	426.6	1032.7	428	0	222.3	17.7	22	0	94	54	236.3	236.9	100	0	0	0	0	107	0	0	0	18	1	0	20.423	97	40	8.17	-9.9	2.47	0	0	11	9	2028	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(10)	22	5	2029	181.9	453.1	1127.6	429	0	175.2	6.7	9.1	0	93.9	53	260.2	259.3	97	0	0	0	0	107	0	0	0	16	2	2	20.118	94	40.1	8.063	-9.9	2.28	0	0	11	9	2029	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(11)	22	5	2030	121.7	551.7	1247.5	431	0	120.1	1.6	5.3	0	106.1	39	202.6	204.5	77	0	0	0	0	97	0	0	0	8	20	20	12.554	54	33.7	4.232	-9.9	1.38	0	0	11	9	2030	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(12)	22	5	2031	173.1	496.5	1225.1	432	0	172.2	0.9	0	0	100.3	41	251.8	251.4	100	0	0	0	0	107	0	0	0	11	7	0	20.358	94	40.2	8.181	-9.9	2.32	0	0	11	9	2031	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(13)	22	5	2032	138.3	484.2	1128.2	433	0	135.6	2.7	1.1	0	115.1	57	236.1	235.8	87	0	0	0	0	107	0	0	0	14	7	10	17.972	82	40	7.193	-9.9	2.05	0	0	11	9	2032	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(14)	22	5	2033	280.2	452.6	1098.3	435	0	226.6	53.6	37.7	0	97.4	47	231.3	231.3	100	0	0	0	0	107	0	0	0	17	3	0	20.108	95	40	8.05	-9.9	2.45	0	0	11	9	2033	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(15)	22	5	2034	198.8	519.8	1253	436	0	192.5	6.3	0	0	110.7	44	250.7	250.5	92	0	0	0	0	107	0	0	0	11	14	5	18.686	81	40.4	7.553	-9.9	2.09	0	0	11	9	2034	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(16)	22	5	2035	203.9	494.4	1185.1	437	0	187.7	16.2	0	0	104.1	47	234	234.8	87	0	0	0	0	107	0	0	0	14	9	9	17.31	78	39.9	6.907	-9.9	2.04	0	0	11	9	2035	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(17)	22	5	2036	195.4	475.8	1223.9	438	0	190.2	5.2	5.9	0	107.3	49	259.5	257.7	99	0	0	0	0	107	0	0	0	8	7	0	21.409	94	40.1	8.595	-9.9	2.34	0	0	11	9	2036	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(18)	22	5	2037	235.7	448.6	1092.6	438	0	214.4	21.3	17.8	0	99.4	48	238.6	238.2	100	0	0	0	0	107	0	0	0	17	4	0	20.722	95	40.1	8.31	-9.9	2.46	0	0	11	9	2037	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(19)	22	5	2038	156.9	502.4	1216	439	0	152.3	4.6	0	0	73.1	31	266.2	268	99	0	0	0	0	107	0	0	0	12	9	1	20.286	91	40.1	8.128	-9.9	2.4	0	0	11	9	2038	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(20)	22	5	2039	119.6	548.4	1198.9	440	0	113.2	6.4	0	0	93.1	33	215.3	215.1	83	0	0	0	0	107	0	0	0	12	27	11	13.973	63	40.7	5.682	-9.9	1.84	0	0	11	9	2039	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(21)	22	5	2040	100.2	550.3	1231.7	440	0	92.9	7.3	19.8	0	100.4	34	184.8	185.4	78	0	0	0	0	99	0	0	0	11	20	19	12.275	52	36	4.42	-9.9	1.56	0	0	11	9	2040	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(22)	22	5	2041	205.4	566.4	1226.1	441	0	194	11.4	13.7	0	148.6	52	200.3	200.3	76	0	0	0	0	107	0	0	0	11	20	19	11.981	51	32.9	3.947	-9.9	1.13	0	0	11	9	2041	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(23)	22	5	2042	198.1	476.2	1197.1	441	0	180.6	17.5	0	0	97.4	43	243	240.5	97	0	0	0	0	107	0	0	0	11	13	1	20.175	89	40.5	8.178	-9.9	2.4	0	0	11	9	2042	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(24)	22	5	2043	187	477.4	1111.8	441	0	162.1	24.9	28.5	0	108.3	52	234.7	236.4	90	0	0	0	0	107	0	0	0	16	5	10	18.295	83	40	7.313	-9.9	2.13	0	0	11	9	2043	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(25)	22	5	2044	322.1	426.2	1098.4	442	0	297.6	24.5	3.1	0	88.8	43	214.7	215.3	100	0	0	0	0	107	0	0	0	18	5	0	19.693	95	40.1	7.896	-9.9	2.6	0	0	11	9	2044	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(26)	22	5	2045	211.6	449	1166.5	442	0	198.8	12.8	20.3	0	102.2	54	256.8	254.9	100	0	0	0	0	107	0	0	0	12	2	0	21.618	96	40	8.656	-9.9	2.41	0	0	11	9	2045	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(27)	22	5	2046	127.7	451.5	1169.6	442	0	127.2	0.5	0.4	0	82.5	43	247.9	249.6	96	0	0	0	0	107	0	0	0	11	8	4	20.519	90	40.2	8.241	-9.9	2.49	0	0	11	9	2046	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(28)	22	5	2047	149.5	471.2	1215.4	442	0	145.4	4.1	0	0	98.2	51	260.5	260.3	92	0	0	0	0	107	0	0	0	9	8	6	20.327	87	40.1	8.147	-9.9	2.27	0	0	11	9	2047	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(29)	22	5	2048	231.7	480.8	1210.4	442	0	217.3	14.4	10.6	0	116.9	54	267.9	266.4	100	0	0	0	0	107	0	0	0	9	7	0	21.957	95	40.4	8.863	-9.9	2.3	0	0	11	9	2048	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(30)	22	5	2049	151	556.7	1217.1	443	0	147.4	3.6	8.7	0	109.5	41	234.6	235.5	82	0	0	0	0	107	0	0	0	10	21	13	15.571	70	40.6	6.325	-9.9	1.84	0	0	11	9	2049	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(31)	22	5	2050	173.4	477.8	1133.8	443	0	170.2	3.2	0	0	105.2	50	252.7	252.6	98	0	0	0	0	107	0	0	0	16	7	2	19.361	93	40.3	7.801	-9.9	2.18	0	0	11	9	2050	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(32)	22	5	2051	151.2	490.8	1170.8	443	0	147.7	3.5	1.2	0	113.6	52	238.2	237.3	89	0	0	0	0	107	0	0	0	11	10	9	18.091	79	40.2	7.264	-9.9	2.06	0	0	11	9	2051	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
Maize_short_Cahul_22May_Optimum_26_MPIPRMseason.OUT	Tot(33)	22	5	2052	145.4	475	1170	443	0	144.6	0.8	0	0	78.2	31	218.2	218.4	100	0	0	0	0	107	0	0	0	13	17	0	19.012	89	40.6	7.717	-9.9	2.6	0	0	11	9	2052	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Maize_short_Cahul_22May_Optimum_26_MPI	Maize_short_Cahul_22May_Optimum_26_MPI.PRM	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	Cahul_MPI-M-MPI-ESM-LR_rcp26	RCP2-6	Maize-short	rainfed	Optimum	North_South	NA	NA	NA	22_May	11_Sep	Maize	short	Cahul	22May	Optimum	26	MPI
